Incident,change,date,year,month,day,time,hour,addr,lon,lat,zip,nature,all,all2
2010067173,n,4/3/10,2010,04,Saturday,11:13:44,11,745 PEAR TREE CIR-CO,-92.352684,38.900575,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-03-2010<br\>Time: 11:13<br\>Address: 745 PEAR TREE CIR-CO,Incident: SF-SHOTS FIRED Date: Apr-03-2010 Time: 11:13 Address: 745 PEAR TREE CIR-CO
2010073547,n,4/12/10,2010,04,Monday,21:49:18,21,745 PEAR TREE CIR-CO,-92.352684,38.900575,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-12-2010<br\>Time: 21:49<br\>Address: 745 PEAR TREE CIR-CO,Incident: SF-SHOTS FIRED Date: Apr-12-2010 Time: 21:49 Address: 745 PEAR TREE CIR-CO
2012082644,n,4/28/12,2012,04,Saturday,13:46:49,13,753 PEAR TREE CIR-CO,-92.352618,38.900772,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-28-2012<br\>Time: 13:46<br\>Address: 753 PEAR TREE CIR-CO,Incident: SF-SHOTS FIRED Date: Apr-28-2012 Time: 13:46 Address: 753 PEAR TREE CIR-CO
2011169327,n,9/11/11,2011,09,Sunday,13:17:46,13,5005 BEACON FALLS DR-CO,-92.411409,38.900969,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-11-2011<br\>Time: 13:17<br\>Address: 5005 BEACON FALLS DR-CO,Incident: SF-SHOTS FIRED Date: Sep-11-2011 Time: 13:17 Address: 5005 BEACON FALLS DR-CO
2012033841,n,2/19/12,2012,02,Sunday,23:30:45,23,810 SHAKERTOWN WY-CO,-92.352207,38.901378,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-19-2012<br\>Time: 23:30<br\>Address: 810 SHAKERTOWN WY-CO,Incident: SF-SHOTS FIRED Date: Feb-19-2012 Time: 23:30 Address: 810 SHAKERTOWN WY-CO
2010240328,y,12/2/10,2010,12,Thursday,21:17:56,21,1204 SOUTH BRIDGEWOOD DR-CO,-92.357688,38.90173,65203,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Dec-02-2010<br\>Time: 21:17<br\>Address: 1204 SOUTH BRIDGEWOOD DR-CO,Incident: SI-SUSP INCIDENT Date: Dec-02-2010 Time: 21:17 Address: 1204 SOUTH BRIDGEWOOD DR-CO
2012033842,n,2/19/12,2012,02,Sunday,23:30:53,23,4508 FALL RIVER DR-CO,-92.353465,38.90191,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-19-2012<br\>Time: 23:30<br\>Address: 4508 FALL RIVER DR-CO,Incident: SF-SHOTS FIRED Date: Feb-19-2012 Time: 23:30 Address: 4508 FALL RIVER DR-CO
2012105771,n,5/30/12,2012,05,Wednesday,21:58:45,21,4508 FALL RIVER DR-CO,-92.353465,38.90191,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-30-2012<br\>Time: 21:58<br\>Address: 4508 FALL RIVER DR-CO,Incident: SF-SHOTS FIRED Date: May-30-2012 Time: 21:58 Address: 4508 FALL RIVER DR-CO
2012153368,n,8/10/12,2012,08,Friday,19:07:45,19,712 SHAKERTOWN WY-CO,-92.350477,38.901926,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-10-2012<br\>Time: 19:07<br\>Address: 712 SHAKERTOWN WY-CO,Incident: SF-SHOTS FIRED Date: Aug-10-2012 Time: 19:07 Address: 712 SHAKERTOWN WY-CO
2011173780,n,9/18/11,2011,09,Sunday,10:47:47,10,2005 HILDA ST-CO,-92.309816,38.902061,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-18-2011<br\>Time: 10:47<br\>Address: 2005 HILDA ST-CO,Incident: SF-SHOTS FIRED Date: Sep-18-2011 Time: 10:47 Address: 2005 HILDA ST-CO
2012072065,n,4/13/12,2012,04,Friday,16:22:47,16,4512 EAST BRIDGEWOOD DR-CO,-92.356487,38.902278,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-13-2012<br\>Time: 16:22<br\>Address: 4512 EAST BRIDGEWOOD DR-CO,Incident: SF-SHOTS FIRED Date: Apr-13-2012 Time: 16:22 Address: 4512 EAST BRIDGEWOOD DR-CO
2011076766,n,4/28/11,2011,04,Thursday,21:12:06,21,4508 EAST BRIDGEWOOD DR-CO,-92.356458,38.902489,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-28-2011<br\>Time: 21:12<br\>Address: 4508 EAST BRIDGEWOOD DR-CO,Incident: SF-SHOTS FIRED Date: Apr-28-2011 Time: 21:12 Address: 4508 EAST BRIDGEWOOD DR-CO
2013139960,y,7/25/13,2013,07,Thursday,10:46:55,10,1831 SCARBOROUGH DR-CO,-92.312398,38.903944,65201,I-INFO,Incident: I-INFO<br\>Date: Jul-25-2013<br\>Time: 10:46<br\>Address: 1831 SCARBOROUGH DR-CO,Incident: I-INFO Date: Jul-25-2013 Time: 10:46 Address: 1831 SCARBOROUGH DR-CO
2012014707,n,1/22/12,2012,01,Sunday,13:59:17,13,4100 SWEETWATER DR-CO,-92.304846,38.904233,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-22-2012<br\>Time: 13:59<br\>Address: 4100 SWEETWATER DR-CO,Incident: SF-SHOTS FIRED Date: Jan-22-2012 Time: 13:59 Address: 4100 SWEETWATER DR-CO
2011215878,n,11/21/11,2011,11,Monday,13:26:22,13,4115 PROVIDENCE RD S-CO,-92.336478,38.904339,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-21-2011<br\>Time: 13:26<br\>Address: 4115 PROVIDENCE RD S-CO,Incident: SF-SHOTS FIRED Date: Nov-21-2011 Time: 13:26 Address: 4115 PROVIDENCE RD S-CO
2011034670,n,2/25/11,2011,02,Friday,19:07:54,19,4130 LENOIR ST-CO,-92.287955,38.904426,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-25-2011<br\>Time: 19:07<br\>Address: 4130 LENOIR ST-CO,Incident: SF-SHOTS FIRED Date: Feb-25-2011 Time: 19:07 Address: 4130 LENOIR ST-CO
2010210990,n,10/20/10,2010,10,Wednesday,22:53:51,22,4002 SWEETWATER DR-CO,-92.30492,38.90513,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-20-2010<br\>Time: 22:53<br\>Address: 4002 SWEETWATER DR-CO,Incident: SF-SHOTS FIRED Date: Oct-20-2010 Time: 22:53 Address: 4002 SWEETWATER DR-CO
2009178868,n,9/12/09,2009,09,Saturday,21:56:35,21,1821 SCARBOROUGH DR-CO,-92.311626,38.905249,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-12-2009<br\>Time: 21:56<br\>Address: 1821 SCARBOROUGH DR-CO,Incident: SF-SHOTS FIRED Date: Sep-12-2009 Time: 21:56 Address: 1821 SCARBOROUGH DR-CO
2010206785,n,10/15/10,2010,10,Friday,1:30:37,01,4130 LENOIR ST-CO,-92.286008,38.905268,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-15-2010<br\>Time: 01:30<br\>Address: 4130 LENOIR ST-CO,Incident: SF-SHOTS FIRED Date: Oct-15-2010 Time: 01:30 Address: 4130 LENOIR ST-CO
2011078947,n,5/1/11,2011,05,Sunday,23:07:00,23,2400 NIFONG BLVD E-CO,-92.302809,38.905428,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-01-2011<br\>Time: 23:07<br\>Address: 2400 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: May-01-2011 Time: 23:07 Address: 2400 NIFONG BLVD E-CO
2012154032,y,8/11/12,2012,08,Saturday,21:15:04,21,2400 NIFONG BLVD E-CO,-92.303223,38.905658,65201,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Aug-11-2012<br\>Time: 21:15<br\>Address: 2400 NIFONG BLVD E-CO,Incident: FW-FIREWORKS Date: Aug-11-2012 Time: 21:15 Address: 2400 NIFONG BLVD E-CO
2011170363,n,9/13/11,2011,09,Tuesday,10:11:46,10,4316 GLEN EAGLE DR-CO,-92.359521,38.905675,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-13-2011<br\>Time: 10:11<br\>Address: 4316 GLEN EAGLE DR-CO,Incident: SF-SHOTS FIRED Date: Sep-13-2011 Time: 10:11 Address: 4316 GLEN EAGLE DR-CO
2013091131,y,5/17/13,2013,05,Friday,1:37:17,01,2201 SILVER LEAF CT-CO,-92.30748,38.905687,65201,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: May-17-2013<br\>Time: 01:37<br\>Address: 2201 SILVER LEAF CT-CO,Incident: FW-FIREWORKS Date: May-17-2013 Time: 01:37 Address: 2201 SILVER LEAF CT-CO
2013141782,n,7/28/13,2013,07,Sunday,2:28:23,02,4207 FALL RIVER DR-CO,-92.352514,38.905725,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-28-2013<br\>Time: 02:28<br\>Address: 4207 FALL RIVER DR-CO,Incident: SF-SHOTS FIRED Date: Jul-28-2013 Time: 02:28 Address: 4207 FALL RIVER DR-CO
2011000038,n,1/1/11,2011,01,Saturday,0:48:27,00,4004 PEACH CT-CO,-92.338109,38.905756,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-01-2011<br\>Time: 00:48<br\>Address: 4004 PEACH CT-CO,Incident: SF-SHOTS FIRED Date: Jan-01-2011 Time: 00:48 Address: 4004 PEACH CT-CO
2013011041,y,1/18/13,2013,01,Friday,1:29:58,01,4000 PROVIDENCE RD S-CO,-92.333591,38.905897,65201,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Jan-18-2013<br\>Time: 01:29<br\>Address: 4000 PROVIDENCE RD S-CO,Incident: SI-SUSP INCIDENT Date: Jan-18-2013 Time: 01:29 Address: 4000 PROVIDENCE RD S-CO
2010244954,n,12/9/10,2010,12,Thursday,17:49:23,17,3910 ROCK QUARRY RD-CO,-92.313049,38.906025,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-09-2010<br\>Time: 17:49<br\>Address: 3910 ROCK QUARRY RD-CO,Incident: SF-SHOTS FIRED Date: Dec-09-2010 Time: 17:49 Address: 3910 ROCK QUARRY RD-CO
2010055124,n,3/18/10,2010,03,Thursday,0:37:06,00,2400 NIFONG BLVD E-CO,-92.299939,38.906133,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Mar-18-2010<br\>Time: 00:37<br\>Address: 2400 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Mar-18-2010 Time: 00:37 Address: 2400 NIFONG BLVD E-CO
2010087914,y,5/3/10,2010,05,Monday,18:39:38,18,4000 HYDE PARK AV-CO,-92.327778,38.906304,65201,VIP-VANDALISM IN PROGRESS,Incident: VIP-VANDALISM IN PROGRESS<br\>Date: May-03-2010<br\>Time: 18:39<br\>Address: 4000 HYDE PARK AV-CO,Incident: VIP-VANDALISM IN PROGRESS Date: May-03-2010 Time: 18:39 Address: 4000 HYDE PARK AV-CO
2012036908,n,2/24/12,2012,02,Friday,8:18:14,08,4204 GLEN EAGLE DR-CO,-92.36142,38.906321,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-24-2012<br\>Time: 08:18<br\>Address: 4204 GLEN EAGLE DR-CO,Incident: SF-SHOTS FIRED Date: Feb-24-2012 Time: 08:18 Address: 4204 GLEN EAGLE DR-CO
2013068031,n,4/13/13,2013,04,Saturday,19:38:56,19,4204 GLEN EAGLE DR-CO,-92.36142,38.906321,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-13-2013<br\>Time: 19:38<br\>Address: 4204 GLEN EAGLE DR-CO,Incident: SF-SHOTS FIRED Date: Apr-13-2013 Time: 19:38 Address: 4204 GLEN EAGLE DR-CO
2010222558,n,11/5/10,2010,11,Friday,21:32:41,21,2400 NIFONG BLVD E-CO,-92.30172,38.906468,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-05-2010<br\>Time: 21:32<br\>Address: 2400 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Nov-05-2010 Time: 21:32 Address: 2400 NIFONG BLVD E-CO
2010031424,n,2/14/10,2010,02,Sunday,1:27:53,01,4001 HYDE PARK AV-CO,-92.330529,38.906476,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-14-2010<br\>Time: 01:27<br\>Address: 4001 HYDE PARK AV-CO,Incident: SF-SHOTS FIRED Date: Feb-14-2010 Time: 01:27 Address: 4001 HYDE PARK AV-CO
2013171736,y,9/7/13,2013,09,Saturday,22:56:05,22,4000 HYDE PARK AV-CO,-92.326733,38.906608,65201,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Sep-07-2013<br\>Time: 22:56<br\>Address: 4000 HYDE PARK AV-CO,Incident: FW-FIREWORKS Date: Sep-07-2013 Time: 22:56 Address: 4000 HYDE PARK AV-CO
2009229418,n,11/22/09,2009,11,Sunday,23:57:21,23,2400 NIFONG BLVD E-CO,-92.303054,38.906636,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-22-2009<br\>Time: 23:57<br\>Address: 2400 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Nov-22-2009 Time: 23:57 Address: 2400 NIFONG BLVD E-CO
2012066574,n,4/6/12,2012,04,Friday,0:04:47,00,2400 NIFONG BLVD E-CO,-92.303054,38.906636,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-06-2012<br\>Time: 00:04<br\>Address: 2400 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Apr-06-2012 Time: 00:04 Address: 2400 NIFONG BLVD E-CO
2013200749,y,10/19/13,2013,10,Saturday,0:45:49,00,2400 NIFONG BLVD E-CO,-92.303054,38.906636,65201,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Oct-19-2013<br\>Time: 00:45<br\>Address: 2400 NIFONG BLVD E-CO,Incident: FW-FIREWORKS Date: Oct-19-2013 Time: 00:45 Address: 2400 NIFONG BLVD E-CO
2011132505,n,7/18/11,2011,07,Monday,1:08:05,01,2400 NIFONG BLVD E-CO,-92.301194,38.906776,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-18-2011<br\>Time: 01:08<br\>Address: 2400 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Jul-18-2011 Time: 01:08 Address: 2400 NIFONG BLVD E-CO
2011030745,n,2/19/11,2011,02,Saturday,20:51:47,20,2012 NIFONG BLVD E-CO,-92.309668,38.906935,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-19-2011<br\>Time: 20:51<br\>Address: 2012 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Feb-19-2011 Time: 20:51 Address: 2012 NIFONG BLVD E-CO
2013098124,n,5/27/13,2013,05,Monday,0:28:52,00,3915 PROVIDENCE RD S-CO,-92.336077,38.907079,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-27-2013<br\>Time: 00:28<br\>Address: 3915 PROVIDENCE RD S-CO,Incident: SF-SHOTS FIRED Date: May-27-2013 Time: 00:28 Address: 3915 PROVIDENCE RD S-CO
2009229412,n,11/22/09,2009,11,Sunday,23:38:12,23,2400 NIFONG BLVD E-CO,-92.302213,38.907183,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-22-2009<br\>Time: 23:38<br\>Address: 2400 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Nov-22-2009 Time: 23:38 Address: 2400 NIFONG BLVD E-CO
2009233197,n,11/28/09,2009,11,Saturday,21:46:22,21,4000 HYDE PARK AV-CO,-92.326664,38.90724,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-28-2009<br\>Time: 21:46<br\>Address: 4000 HYDE PARK AV-CO,Incident: SF-SHOTS FIRED Date: Nov-28-2009 Time: 21:46 Address: 4000 HYDE PARK AV-CO
2013102272,n,6/2/13,2013,06,Sunday,0:32:29,00,3908 PEACHTREE DR-CO,-92.337722,38.907265,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-02-2013<br\>Time: 00:32<br\>Address: 3908 PEACHTREE DR-CO,Incident: SF-SHOTS FIRED Date: Jun-02-2013 Time: 00:32 Address: 3908 PEACHTREE DR-CO
2012088753,y,5/6/12,2012,05,Sunday,21:57:53,21,3910 BUTTONWOOD DR-CO,-92.333417,38.907428,65201,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: May-06-2012<br\>Time: 21:57<br\>Address: 3910 BUTTONWOOD DR-CO,Incident: FW-FIREWORKS Date: May-06-2012 Time: 21:57 Address: 3910 BUTTONWOOD DR-CO
2011078946,n,5/1/11,2011,05,Sunday,23:09:08,23,2900 NIFONG BLVD E-CO,-92.296502,38.907501,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-01-2011<br\>Time: 23:09<br\>Address: 2900 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: May-01-2011 Time: 23:09 Address: 2900 NIFONG BLVD E-CO
2012032730,n,2/18/12,2012,02,Saturday,0:35:14,00,10 NIFONG BLVD W-CO,-92.33928,38.907651,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-18-2012<br\>Time: 00:35<br\>Address: 10 NIFONG BLVD W-CO,Incident: SF-SHOTS FIRED Date: Feb-18-2012 Time: 00:35 Address: 10 NIFONG BLVD W-CO
2013079828,n,5/1/13,2013,05,Wednesday,1:23:52,01,3801 COOPER DR EAST-CO,-92.328535,38.907708,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-01-2013<br\>Time: 01:23<br\>Address: 3801 COOPER DR EAST-CO,Incident: SF-SHOTS FIRED Date: May-01-2013 Time: 01:23 Address: 3801 COOPER DR EAST-CO
2010178986,n,9/8/10,2010,09,Wednesday,1:19:15,01,2701 NIFONG BLVD E-CO,-92.299891,38.907955,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-08-2010<br\>Time: 01:19<br\>Address: 2701 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Sep-08-2010 Time: 01:19 Address: 2701 NIFONG BLVD E-CO
2013127269,n,7/7/13,2013,07,Sunday,1:00:26,01,3804 VILLAGE PARK DR-CO,-92.311228,38.908218,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-07-2013<br\>Time: 01:00<br\>Address: 3804 VILLAGE PARK DR-CO,Incident: SF-SHOTS FIRED Date: Jul-07-2013 Time: 01:00 Address: 3804 VILLAGE PARK DR-CO
2012046542,n,3/9/12,2012,03,Friday,2:40:19,02,3905 BUTTONWOOD DR-CO,-92.331432,38.908268,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Mar-09-2012<br\>Time: 02:40<br\>Address: 3905 BUTTONWOOD DR-CO,Incident: SF-SHOTS FIRED Date: Mar-09-2012 Time: 02:40 Address: 3905 BUTTONWOOD DR-CO
2012076627,n,4/20/12,2012,04,Friday,3:27:17,03,3800 VILLAGE PARK DR-CO,-92.311227,38.908308,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-20-2012<br\>Time: 03:27<br\>Address: 3800 VILLAGE PARK DR-CO,Incident: SF-SHOTS FIRED Date: Apr-20-2012 Time: 03:27 Address: 3800 VILLAGE PARK DR-CO
2010156848,n,8/8/10,2010,08,Sunday,3:25:11,03,2701 NIFONG BLVD E-CO,-92.301486,38.908417,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-08-2010<br\>Time: 03:25<br\>Address: 2701 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Aug-08-2010 Time: 03:25 Address: 2701 NIFONG BLVD E-CO
2013086825,y,5/10/13,2013,05,Friday,22:55:52,22,3711 PIMLICO DR-CO,-92.305817,38.908448,65201,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: May-10-2013<br\>Time: 22:55<br\>Address: 3711 PIMLICO DR-CO,Incident: FW-FIREWORKS Date: May-10-2013 Time: 22:55 Address: 3711 PIMLICO DR-CO
2010212618,n,10/23/10,2010,10,Saturday,1:14:29,01,110 NIFONG BLVD E-CO,-92.338286,38.908727,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-23-2010<br\>Time: 01:14<br\>Address: 110 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Oct-23-2010 Time: 01:14 Address: 110 NIFONG BLVD E-CO
2012019443,n,1/29/12,2012,01,Sunday,1:41:47,01,110 NIFONG BLVD E-CO,-92.338286,38.908727,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-29-2012<br\>Time: 01:41<br\>Address: 110 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Jan-29-2012 Time: 01:41 Address: 110 NIFONG BLVD E-CO
2013007361,n,1/12/13,2013,01,Saturday,0:17:22,00,110 NIFONG BLVD E-CO,-92.338286,38.908727,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-12-2013<br\>Time: 00:17<br\>Address: 110 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Jan-12-2013 Time: 00:17 Address: 110 NIFONG BLVD E-CO
2012071585,n,4/12/12,2012,04,Thursday,23:24:53,23,128 NIFONG BLVD E-CO,-92.336591,38.908752,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-12-2012<br\>Time: 23:24<br\>Address: 128 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Apr-12-2012 Time: 23:24 Address: 128 NIFONG BLVD E-CO
2012071585,y,4/12/12,2012,04,Thursday,23:24:53,23,128 NIFONG BLVD E-CO,-92.336591,38.908752,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-12-2012<br\>Time: 23:24<br\>Address: 128 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Apr-12-2012 Time: 23:24 Address: 128 NIFONG BLVD E-CO
2010083270,n,4/27/10,2010,04,Tuesday,2:50:19,02,1906 WAVERLY CT-CO,-92.310503,38.908763,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-27-2010<br\>Time: 02:50<br\>Address: 1906 WAVERLY CT-CO,Incident: SF-SHOTS FIRED Date: Apr-27-2010 Time: 02:50 Address: 1906 WAVERLY CT-CO
2010205155,n,10/12/10,2010,10,Tuesday,21:14:52,21,901 COOPER DR NORTH-CO,-92.328601,38.908803,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-12-2010<br\>Time: 21:14<br\>Address: 901 COOPER DR NORTH-CO,Incident: SF-SHOTS FIRED Date: Oct-12-2010 Time: 21:14 Address: 901 COOPER DR NORTH-CO
2013207496,n,10/28/13,2013,10,Monday,15:39:19,15,8 DIEGO CT-CO,-92.339553,38.908842,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-28-2013<br\>Time: 15:39<br\>Address: 8 DIEGO CT-CO,Incident: SF-SHOTS FIRED Date: Oct-28-2013 Time: 15:39 Address: 8 DIEGO CT-CO
2013190077,y,10/4/13,2013,10,Friday,0:11:16,00,2427 CALDER CT-CO,-92.302091,38.908897,65201,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Oct-04-2013<br\>Time: 00:11<br\>Address: 2427 CALDER CT-CO,Incident: FW-FIREWORKS Date: Oct-04-2013 Time: 00:11 Address: 2427 CALDER CT-CO
2010108471,n,6/2/10,2010,06,Wednesday,1:50:26,01,3714 SANTIAGO DR-CO,-92.341249,38.909062,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-02-2010<br\>Time: 01:50<br\>Address: 3714 SANTIAGO DR-CO,Incident: SF-SHOTS FIRED Date: Jun-02-2010 Time: 01:50 Address: 3714 SANTIAGO DR-CO
2013220015,n,11/15/13,2013,11,Friday,19:45:18,19,1015 COOPER DR NORTH-CO,-92.327662,38.909131,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-15-2013<br\>Time: 19:45<br\>Address: 1015 COOPER DR NORTH-CO,Incident: SF-SHOTS FIRED Date: Nov-15-2013 Time: 19:45 Address: 1015 COOPER DR NORTH-CO
2013003618,y,1/6/13,2013,01,Sunday,15:41:09,15,3714 SANTIAGO DR-CO,-92.341367,38.909176,65203,D-DISTURBANCE,Incident: D-DISTURBANCE<br\>Date: Jan-06-2013<br\>Time: 15:41<br\>Address: 3714 SANTIAGO DR-CO,Incident: D-DISTURBANCE Date: Jan-06-2013 Time: 15:41 Address: 3714 SANTIAGO DR-CO
2010254788,n,12/24/10,2010,12,Friday,21:17:48,21,2701 NIFONG BLVD E-CO,-92.29728,38.909235,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-24-2010<br\>Time: 21:17<br\>Address: 2701 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Dec-24-2010 Time: 21:17 Address: 2701 NIFONG BLVD E-CO
2011153967,n,8/19/11,2011,08,Friday,22:57:10,22,2701 NIFONG BLVD E-CO,-92.29728,38.909235,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-19-2011<br\>Time: 22:57<br\>Address: 2701 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Aug-19-2011 Time: 22:57 Address: 2701 NIFONG BLVD E-CO
2012068173,y,4/8/12,2012,04,Sunday,2:24:00,02,509 NORTH VILLAGE CIR-CO,-92.346891,38.909348,65203,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Apr-08-2012<br\>Time: 02:24<br\>Address: 509 NORTH VILLAGE CIR-CO,Incident: FW-FIREWORKS Date: Apr-08-2012 Time: 02:24 Address: 509 NORTH VILLAGE CIR-CO
2011096546,n,5/26/11,2011,05,Thursday,22:42:56,22,2436 PIMLICO CT-CO,-92.301461,38.909361,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-26-2011<br\>Time: 22:42<br\>Address: 2436 PIMLICO CT-CO,Incident: SF-SHOTS FIRED Date: May-26-2011 Time: 22:42 Address: 2436 PIMLICO CT-CO
2011063558,n,4/9/11,2011,04,Saturday,2:28:27,02,1905 WAVERLY CT-CO,-92.31063,38.90941,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-09-2011<br\>Time: 02:28<br\>Address: 1905 WAVERLY CT-CO,Incident: SF-SHOTS FIRED Date: Apr-09-2011 Time: 02:28 Address: 1905 WAVERLY CT-CO
2010014910,n,1/22/10,2010,01,Friday,23:46:48,23,2701 NIFONG BLVD E-CO,-92.298196,38.90943,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-22-2010<br\>Time: 23:46<br\>Address: 2701 NIFONG BLVD E-CO,Incident: SF-SHOTS FIRED Date: Jan-22-2010 Time: 23:46 Address: 2701 NIFONG BLVD E-CO
